D0615	3	0.16	5	1	105	S	5	5	3	4	3	4	
D0615	32	0.2	6	0	105	S	3	4	2	3	3	3	
D0615	33	0.12	4	1	105	S	5	5	3	3	3	3	
D0615	35	0.02	1	0	105	S	5	5	2	3	3	3	
D0615	5	0.08	3	0	105	S	4	5	3	5	3	3	
D0615	6	0.16	6	0	105	S	5	5	3	3	3	4	
D0615	8	0.14	5	1	105	S	5	5	2	3	3	3	
D0616	1	0.1034	2	3	106	V	5	4	4	5	4	5	
D0616	10	0.3103	7	0	106	V	4	4	5	5	3	4	
D0616	14	0.1207	4	0	106	V	5	5	4	5	5	4	
D0616	15	0.2414	5	0	106	V	4	3	2	5	3	4	
D0616	17	0.0517	2	1	106	V	5	4	3	5	3	5	
D0616	18	0.0345	1	0	106	V	5	5	4	5	5	3	
D0616	19	0.1379	3	0	106	V	4	4	4	5	3	4	
D0616	2	0.2586	9	6	106	V	4	4	4	5	4	5	
D0616	22	0.1379	3	0	106	V	4	5	4	5	4	5	
D0616	23	0.1897	6	0	106	V	5	3	5	5	4	5	
D0616	24	0.2586	7	0	106	V	4	4	3	5	3	5	
D0616	25	0.0862	5	0	106	V	4	4	3	4	3	4	
D0616	27	0.2414	5	0	106	V	4	4	4	5	4	3	
D0616	28	0.1724	6	0	106	V	5	5	4	5	4	3	
D0616	29	0.0517	2	0	106	V	5	5	5	4	3	4	
D0616	3	0.1552	4	1	106	V	5	5	4	5	5	4	
D0616	32	0.069	3	2	106	V	4	3	4	5	3	4	
D0616	33	0.2241	5	0	106	V	4	4	3	5	3	4	
D0616	35	0.0345	1	1	106	V	5	4	4	4	4	3	
D0616	5	0.2069	7	0	106	V	5	5	4	5	4	5	
D0616	6	0.3448	9	0	106	V	4	4	5	5	3	4	
D0616	8	0.3621	9	0	106	V	4	4	3	5	3	3	
D0617	1	0.193	11	0	107	B	1	2	5	4	2	2	
D0617	10	0.2895	15	4	107	B	1	2	1	1	1	5	
D0617	14	0.2368	12	6	107	B	5	1	5	3	2	3	
D0617	15	0.2018	9	1	107	B	1	4	1	2	2	3	
D0617	17	0.1842	10	2	107	B	4	1	4	3	2	2	
D0617	18	0.1491	8	2	107	B	1	4	4	1	1	1	
D0617	19	0.2632	13	2	107	B	1	3	1	3	2	2	
D0617	2	0.2018	13	4	107	B	1	4	1	2	2	2	
D0617	22	0.1579	9	1	107	B	1	1	1	3	1	4	
D0617	23	0.1491	11	7	107	B	1	2	5	5	2	3	
D0617	24	0.1491	8	1	107	B	1	5	5	3	3	1	
D0617	25	0.2105	11	8	107	B	1	1	2	5	3	1	
D0617	27	0.2105	11	2	107	B	5	5	1	5	4	4	
D0617	28	0.2193	12	9	107	B	2	5	4	3	2	4	
D0617	29	0.2719	15	2	107	B	5	2	1	4	2	3	
D0617	3	0.2456	11	1	107	B	5	2	1	2	2	4	
D0617	32	0.1667	9	11	107	B	1	1	5	3	2	3	
D0617	33	0.0702	4	2	107	B	1	2	1	2	2	4	
D0617	35	0.0789	5	1	107	B	5	4	1	3	2	1	
D0617	5	0.1491	7	1	107	B	1	5	2	4	2	5	
D0617	6	0.2281	13	8	107	B	1	2	2	4	4	2	
D0617	8	0.1491	7	1	107	B	1	4	4	2	2	2	
D0620	1	0.1566	7	0	108	I	4	5	5	3	3	2	
D0620	10	0.3253	9	0	108	I	2	5	3	2	2	3	
D0620	14	0.2048	7	0	108	I	5	5	3	2	2	3	
D0620	15	0.1928	5	0	108	I	3	5	5	1	1	2	
D0620	17	0.0723	2	0	108	I	2	5	5	1	1	1	
D0620	18	0.253	8	0	108	I	5	5	5	2	2	3	
D0620	19	0.1084	5	0	108	I	2	5	2	1	1	3	
D0620	2	0.253	7	0	108	I	3	5	5	4	3	3	
D0620	22	0.1084	4	0	108	I	3	5	2	2	2	2	
D0620	23	0.4337	11	1	108	I	3	5	3	2	2	4	
D0620	24	0.1928	5	0	108	I	2	5	1	1	1	1	
D0620	25	0.1325	4	1	108	I	5	3	3	2	2	3	
D0620	27	0.2771	9	1	108	I	5	5	4	5	5	5	
D0620	28	0.2651	7	2	108	I	4	5	3	2	2	4	
D0620	29	0.012	1	0	108	I	4	5	2	1	1	1	
D0620	3	0.0482	2	0	108	I	2	5	2	1	1	1	
D0620	32	0.0843	3	0	108	I	2	5	3	1	1	1	
D0620	33	0.2289	7	1	108	I	3	5	2	1	1	3	
D0620	35	0.1687	5	0	108	I	5	5	5	5	5	3	
D0620	5	0.2892	7	1	108	I	3	5	2	2	1	3	
D0620	6	0.1446	5	0	108	I	2	5	2	1	1	2	
D0620	8	0.1325	4	0	108	I	2	5	5	1	1	2	
D0624	1	0.2188	7	3	109	A	5	5	5	5	5	3	
D0624	10	0.4062	13	3	109	A	3	4	4	3	3	3	
D0624	14	0.2812	8	4	109	A	3	3	4	4	3	4	
D0624	15	0.2969	8	8	109	A	4	3	3	3	2	3	
D0624	17	0.1719	6	3	109	A	5	5	2	3	2	3	
D0624	18	0.2969	9	0	109	A	5	5	3	4	3	4	
D0624	19	0.25	6	4	109	A	3	3	4	3	2	4	
D0624	2	0.3125	8	5	109	A	4	3	4	3	2	4	
D0624	22	0.3281	8	4	109	A	5	4	4	3	3	4	
D0624	23	0.4062	11	6	109	A	4	4	5	3	2	3	
D0624	24	0.3125	9	9	109	A	4	4	5	4	2	4	
D0624	25	0.2969	9	3	109	A	4	4	3	3	2	3	
D0624	27	0.3438	8	3	109	A	5	4	5	3	2	4	
D0624	28	0.2969	8	9	109	A	5	3	4	3	2	3	
D0624	29	0.2344	6	2	109	A	4	2	4	2	2	3	
D0624	3	0.3438	10	7	109	A	5	4	4	3	2	3	
D0624	32	0.2031	8	4	109	A	3	5	4	2	2	3	
D0624	33	0.2969	8	3	109	A	1	4	3	4	4	3	
D0624	35	0.0781	2	0	109	A	5	5	5	2	2	2	
D0624	5	0.3125	8	1	109	A	4	5	4	3	4	3	
D0624	6	0.3125	8	6	109	A	2	4	4	3	2	4	
D0624	8	0.2812	7	11	109	A	2	3	4	3	2	3	
D0627	1	0.0233	1	0	110	L	5	4	5	5	5	1	
D0627	10	0.1395	3	0	110	L	4	5	2	2	1	2	
D0627	14	0.1395	4	0	110	L	5	5	3	3	4	2	
D0627	15	0.2326	5	2	110	L	3	4	2	2	2	1	
D0627	17	0.1628	4	0	110	L	4	5	3	3	2	2	
D0627	18	0.1395	3	0	110	L	4	5	3	4	2	1	
D0627	19	0.3721	9	1	110	L	3	5	2	3	2	2	
D0627	2	0.1395	3	0	110	L	4	5	3	3	3	1	
D0627	22	0.3488	10	0	110	L	5	5	2	2	2	3	
D0627	23	0.2558	6	1	110	L	4	3	4	4	3	3	
D0627	24	0.3023	8	2	110	L	3	5	4	4	3	2	
D0627	25	0.1163	3	8	110	L	4	5	3	3	3	1	
D0627	27	0.1395	4	0	110	L	5	5	3	4	3	2	
D0627	28	0.2093	6	3	110	L	5	5	2	3	2	2	
D0627	29	0.1163	3	0	110	L	5	5	2	2	2	2	
D0627	3	0.093	3	1	110	L	5	5	4	4	4	1	
D0627	32	0.2791	6	1	110	L	3	3	2	2	2	2	
D0627	33	0.2791	7	1	110	L	4	4	2	2	2	2	
D0627	35	0.2326	6	2	110	L	5	5	1	1	1	2	
D0627	5	0.186	6	1	110	L	5	5	3	3	2	2	
D0627	6	0.186	6	0	110	L	4	5	2	2	1	2	
D0627	8	0.2326	6	1	110	L	3	5	2	2	2	2	
D0628	1	0.0308	2	0	111	S	5	5	5	5	5	3	
D0628	10	0.1385	5	0	111	S	4	4	2	3	2	2	
D0628	14	0.1231	6	0	111	S	2	4	1	3	1	1	
D0628	15	0.1538	6	3	111	S	4	3	2	4	1	1	
D0628	17	0.2	6	0	111	S	4	4	3	4	1	2	
D0628	18	0.2462	11	1	111	S	4	5	3	4	3	3	
D0628	19	0.1385	3	2	111	S	4	2	3	3	3	2	
D0628	2	0.1846	7	1	111	S	4	4	4	4	2	2	
D0628	22	0.2308	6	1	111	S	5	4	2	4	2	1	
D0628	23	0.1077	5	1	111	S	4	4	3	4	1	1	
D0628	24	0.1846	7	3	111	S	3	4	3	4	2	1	
D0628	25	0.2308	6	1	111	S	4	4	1	4	2	1	
D0628	27	0.1692	8	0	111	S	5	5	2	4	4	4	
D0628	28	0.2308	6	3	111	S	4	4	4	3	1	1	
D0628	29	0.1538	5	0	111	S	3	4	2	3	1	1	
D0628	3	0.2	5	0	111	S	4	4	2	2	1	1	
D0628	32	0.1385	4	1	111	S	4	4	3	3	2	1	
D0628	33	0.1692	5	2	111	S	4	4	2	4	3	2	
D0628	35	0.2308	7	1	111	S	3	4	4	3	1	2	
D0628	5	0.0923	4	0	111	S	3	4	2	4	2	1	
D0628	6	0.0769	2	0	111	S	4	4	3	4	1	2	
D0628	8	0.1846	7	2	111	S	4	3	2	4	1	1	
D0629	1	0.1951	7	1	112	V	3	5	5	5	5	2	
D0629	10	0.0244	1	0	112	V	3	5	1	4	1	2	
D0629	14	0.1951	5	1	112	V	1	5	2	3	1	3	
D0629	15	0.1951	3	1	112	V	5	3	1	4	1	2	
D0629	17	0.0244	1	0	112	V	3	5	1	3	1	2	
D0629	18	0.2195	7	0	112	V	5	5	2	3	2	2	
D0629	19	0.1707	5	0	112	V	2	4	1	4	1	3	
D0629	2	0.122	4	0	112	V	3	5	2	4	2	2	
D0629	22	0.0976	3	0	112	V	5	5	1	4	2	2	
D0629	23	0.2195	6	0	112	V	4	5	3	5	2	3	
D0629	24	0.1707	5	0	112	V	3	5	2	3	2	2	
D0629	25	0.2927	8	0	112	V	4	5	2	4	2	3	
D0629	27	0.2683	6	1	112	V	5	5	2	5	3	3	
D0629	28	0.3171	9	1	112	V	4	5	2	4	2	3	
D0629	29	0.1951	4	0	112	V	2	5	1	3	2	3	
D0629	3	0.122	4	1	112	V	3	5	2	4	2	2	
D0629	32	0.2439	7	0	112	V	4	5	1	4	1	3	
D0629	33	0.1463	5	0	112	V	4	5	2	4	1	2	
D0629	35	0.2195	7	1	112	V	4	5	3	5	2	2	
D0629	5	0.1463	5	0	112	V	4	5	2	5	3	2	
D0629	6	0.122	4	0	112	V	1	2	1	3	1	2	
D0629	8	0.2683	6	2	112	V	1	2	1	5	1	3	
D0630	1	0	0	0	113	B	2	5	4	1	3	1	
D0630	10	0.1324	6	0	113	B	5	4	2	5	2	4	
D0630	14	0.1176	4	0	113	B	4	5	3	4	1	3	
D0630	15	0.25	8	0	113	B	4	5	4	5	2	4	
D0630	17	0.0882	4	0	113	B	5	5	2	5	3	3	
D0630	18	0.0294	1	0	113	B	4	5	4	5	3	3	
D0630	19	0.1618	5	0	113	B	4	5	2	5	2	3	
D0630	2	0.2647	11	0	113	B	4	4	4	5	2	4	
D0630	22	0.2059	7	0	113	B	3	5	2	5	2	3	
D0630	23	0.3088	8	0	113	B	5	5	4	5	3	4	
D0630	24	0.0441	2	0	113	B	4	5	2	5	2	4	
D0630	25	0.1029	3	0	113	B	2	5	2	5	1	3	
D0630	27	0.1176	5	0	113	B	5	4	4	5	3	3	
D0630	28	0.1471	5	1	113	B	4	4	3	5	1	3	
D0630	29	0.1324	6	0	113	B	4	4	3	5	2	4	
D0630	3	0.1912	6	1	113	B	2	4	3	5	2	4	
D0630	32	0.2206	7	0	113	B	3	4	2	5	2	3	
D0630	33	0.2353	8	0	113	B	4	5	4	5	2	3	
D0630	35	0.0735	4	0	113	B	5	5	4	5	2	3	
D0630	5	0.2206	8	0	113	B	5	4	4	5	3	4	
D0630	6	0.1765	6	1	113	B	3	3	3	5	2	3	
D0630	8	0.25	8	2	113	B	4	3	3	5	2	4	
D0631	1	0.2826	9	4	114	I	5	4	5	5	4	2	
D0631	10	0.5543	16	4	114	I	3	4	3	4	2	4	
D0631	14	0.337	12	3	114	I	4	4	4	5	1	4	
D0631	15	0.5109	16	7	114	I	4	3	4	4	2	2	
D0631	17	0.25	7	4	114	I	3	3	4	4	2	2	
D0631	18	0.2391	8	5	114	I	5	3	4	4	2	2	
D0631	19	0.3696	12	3	114	I	4	4	4	4	2	2	
D0631	2	0.3152	11	8	114	I	5	4	5	5	4	2	
D0631	22	0.2609	9	4	114	I	4	3	4	4	3	3	
D0631	23	0.4457	14	14	114	I	4	2	5	4	2	3	
D0631	24	0.3587	13	16	114	I	4	1	4	5	2	2	
D0631	25	0.337	12	7	114	I	4	4	4	5	2	2	
D0631	27	0.3913	12	5	114	I	4	4	5	5	3	3	
D0631	28	0.3696	13	12	114	I	4	2	5	5	1	3	
D0631	29	0.3261	10	3	114	I	5	4	4	5	2	4	
D0631	3	0.4239	14	11	114	I	3	4	4	4	2	2	
D0631	32	0.4565	17	9	114	I	4	2	4	5	2	4	
D0631	33	0.3587	11	7	114	I	4	4	5	4	2	2	
D0631	35	0.1196	4	0	114	I	5	5	4	5	3	4	
D0631	5	0.3043	9	3	114	I	4	5	4	5	1	2	
D0631	6	0.4674	17	10	114	I	4	4	5	5	3	3	
D0631	8	0.3804	13	8	114	I	4	3	4	4	2	2	
D0631	1	0.2826	9	3	115	I	5	4	5	5	4	2	
D0631	10	0.587	18	1	115	I	3	4	3	4	2	4	
D0631	14	0.3043	11	3	115	I	4	4	4	5	1	4	
D0631	15	0.4565	14	6	115	I	4	3	4	4	2	2	
D0631	17	0.2717	8	3	115	I	3	3	4	4	2	2	
D0631	18	0.2174	7	7	115	I	5	3	4	4	2	2	
D0631	19	0.3696	12	4	115	I	4	4	4	4	2	2	
D0631	2	0.337	12	7	115	I	5	4	5	5	4	2	
D0631	22	0.2935	10	3	115	I	4	3	4	4	3	3	
D0631	23	0.4348	14	13	115	I	4	2	5	4	2	3	
D0631	24	0.2935	10	13	115	I	4	1	4	5	2	2	
D0631	25	0.3043	11	6	115	I	4	4	4	5	2	2	
D0631	27	0.413	13	4	115	I	4	4	5	5	3	3	
D0631	28	0.3478	10	8	115	I	4	2	5	5	1	3	
D0631	29	0.2826	9	2	115	I	5	4	4	5	2	4	
D0631	3	0.4674	15	7	115	I	3	4	4	4	2	2	
D0631	32	0.413	15	10	115	I	4	2	4	5	2	4	
D0631	33	0.3478	10	8	115	I	4	4	5	4	2	2	
D0631	35	0.1957	7	1	115	I	5	5	4	5	3	4	
D0631	5	0.3804	11	2	115	I	4	5	4	5	1	2	
D0631	6	0.4457	14	10	115	I	4	4	5	5	3	3	
D0631	8	0.413	14	5	115	I	4	3	4	4	2	2	
D0640	1	0.2778	9	0	116	A	4	4	4	5	4	1	
D0640	10	0.2778	10	3	116	A	3	4	5	4	1	3	
D0640	14	0.1889	6	2	116	A	4	4	4	4	2	2	
D0640	15	0.3333	10	5	116	A	3	3	4	5	2	2	
D0640	17	0.1889	5	3	116	A	4	4	4	5	4	2	
D0640	18	0.2889	8	2	116	A	4	4	4	5	2	2	
D0640	19	0.2111	6	1	116	A	4	5	4	5	2	1	
D0640	2	0.3111	9	2	116	A	5	5	4	5	3	2	
D0640	22	0.1556	7	1	116	A	5	5	4	5	3	2	
D0640	23	0.2889	8	3	116	A	5	3	5	5	2	2	
D0640	24	0.3111	8	14	116	A	3	3	4	5	2	2	
D0640	25	0.1778	6	1	116	A	4	5	3	3	2	2	
D0640	27	0.2556	7	0	116	A	5	4	4	5	2	3	
D0640	28	0.3222	9	6	116	A	5	4	4	4	3	3	
D0640	29	0.3333	12	2	116	A	3	3	3	5	1	3	
D0640	3	0.2667	8	9	116	A	3	4	4	5	2	2	
D0640	32	0.2	6	6	116	A	3	4	4	4	2	2	
D0640	33	0.2333	6	4	116	A	4	4	4	5	3	2	
D0640	35	0.2333	7	0	116	A	5	5	4	5	3	3	
D0640	5	0.3222	10	2	116	A	4	3	5	5	3	2	
D0640	6	0.3111	11	2	116	A	3	4	4	4	2	2	
D0640	8	0.4333	13	6	116	A	4	5	4	5	2	2	
D0643	1	0.1449	4	0	117	L	5	5	5	5	5	3	
D0643	10	0.2899	8	1	117	L	4	5	4	5	3	3	
D0643	14	0.3188	8	1	117	L	4	5	5	5	4	3	
D0643	15	0.2174	6	0	117	L	4	5	4	5	4	4	
D0643	17	0.2609	7	1	117	L	5	5	5	5	5	4	
D0643	18	0.1594	4	0	117	L	5	5	4	5	4	3	
D0643	19	0.3043	10	0	117	L	4	5	5	5	4	4	
D0643	2	0.2319	7	4	117	L	4	4	4	5	4	3	
D0643	22	0.2464	6	3	117	L	4	5	4	4	3	5	
D0643	23	0.3478	10	5	117	L	4	4	4	5	4	4	
D0643	24	0.2464	7	6	117	L	5	4	5	5	5	5	
D0643	25	0.1884	6	1	117	L	5	5	4	5	4	3	
D0643	27	0.4783	12	5	117	L	5	4	5	5	4	5	
D0643	28	0.2754	7	2	117	L	5	5	5	5	4	4	
D0643	29	0.2609	7	1	117	L	5	5	5	5	5	5	
D0643	3	0.3188	9	4	117	L	4	3	5	5	4	4	
D0643	32	0.1304	3	4	117	L	4	4	4	5	4	4	
D0643	33	0.2319	5	3	117	L	4	5	4	5	5	4	
D0643	35	0.2029	4	0	117	L	5	5	4	5	5	4	
D0643	5	0.2754	7	1	117	L	4	5	5	5	4	4	
D0643	6	0.1449	5	6	117	L	4	4	5	5	4	4	
D0643	8	0.2754	6	2	117	L	4	4	4	5	3	4	
D0645	1	0.125	3	1	118	S	4	5	4	4	4	1	
D0645	10	0.175	5	0	118	S	3	5	2	2	1	2	
D0645	14	0.2	5	0	118	S	3	3	3	3	2	2	
D0645	15	0.15	3	0	118	S	4	3	3	2	2	2	
D0645	17	0.125	3	0	118	S	3	4	3	3	2	4	
D0645	18	0.05	1	0	118	S	5	2	3	3	3	1	
D0645	19	0.1	2	1	118	S	4	2	4	3	2	2	
D0645	2	0.125	4	0	118	S	4	5	3	2	2	2	
D0645	22	0.075	2	0	118	S	4	4	2	2	1	1	
D0645	23	0.2	5	1	118	S	4	5	4	3	3	3	
D0645	24	0.15	4	1	118	S	4	4	3	3	3	3	
D0645	25	0.075	1	1	118	S	2	5	2	2	2	1	
D0645	27	0.1	3	0	118	S	5	5	4	4	3	2	
D0645	28	0.3	7	0	118	S	5	5	2	2	1	2	
D0645	29	0.175	5	0	118	S	4	4	2	3	3	3	
D0645	3	0.3	7	0	118	S	4	5	2	2	2	2	
D0645	32	0.225	7	2	118	S	3	2	3	2	2	1	
D0645	33	0.125	3	0	118	S	2	3	2	3	2	3	
D0645	35	0.125	3	0	118	S	5	5	3	3	3	1	
D0645	5	0.15	4	1	118	S	4	5	2	2	2	2	
D0645	6	0.25	6	0	118	S	2	4	3	2	2	1	
D0645	8	0.175	4	0	118	S	4	2	2	2	1	2	
D0647	01	0.0972	4	0	119	V							
D0647	02	0.0972	4	0	119	V							
D0647	03	0.1111	4	0	119	V							
D0647	05	0.0833	4	0	119	V							
D0647	06	0.2222	6	0	119	V							
D0647	08	0.0833	3	1	119	V							
D0647	10	0.1389	4	0	119	V	1	4	1	2	1	3	
D0647	14	0.125	5	0	119	V	2	5	3	4	4	4	
D0647	15	0.125	4	1	119	V	3	3	2	5	1	1	
D0647	17	0.1111	4	0	119	V	3	4	2	3	3	2	
D0647	18	0.0556	1	0	119	V	2	5	1	2	1	1	
D0647	19	0.2222	6	0	119	V	3	3	2	4	1	1	
D0647	22	0.0833	3	0	119	V	5	5	3	3	3	1	
D0647	23	0.125	3	0	119	V	5	2	3	3	1	4	
D0647	24	0.2639	6	2	119	V	3	3	4	3	2	2	
D0647	25	0.0694	2	0	119	V	2	5	2	4	1	3	
D0647	27	0.1111	4	0	119	V	5	5	2	4	3	2	
D0647	28	0.0833	3	0	119	V	1	2	1	3	1	1	
D0647	29	0.2361	7	0	119	V	4	5	4	4	2	2	
D0647	32	0.0972	4	0	119	V	2	2	1	4	1	3	
D0647	33	0.1389	3	0	119	V	3	2	2	3	1	3	
D0647	35	0.2083	5	0	119	V	2	5	5	5	1	3	
D0650	1	0.0189	2	0	120	B	4	5	5	5	5	2	
D0650	10	0.2264	11	1	120	B	4	4	3	5	4	3	
